id,source,tier,name,wikiTitle,wikiUrl,description,prereqs,iconItemId,iconKey
collection_log_medium_get-a-void-ranger-helm_289a8a6610,COLLECTION_LOG,MEDIUM,Get a Void ranger helm,Void ranger helm,https://oldschool.runescape.wiki/w/Void_ranger_helm,,None,,
collection_log_medium_get-a-void-knight-top_e284825347,COLLECTION_LOG,MEDIUM,Get a Void Knight top,Void knight top,https://oldschool.runescape.wiki/w/Void_knight_top,,None,,
collection_log_medium_get-a-void-knight-robe_8903e3523a,COLLECTION_LOG,MEDIUM,Get a Void Knight robe,Void knight robe,https://oldschool.runescape.wiki/w/Void_knight_robe,,None,,
collection_log_medium_get-1-unique-from-shades-of-mort-ton_d64f47afa2,COLLECTION_LOG,MEDIUM,Get 1 unique from Shades of Mort'ton,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-shades-of-mort-ton_d64f47afa2,COLLECTION_LOG,MEDIUM,Get 1 unique from Shades of Mort'ton,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-shades-of-mort-ton_d64f47afa2,COLLECTION_LOG,MEDIUM,Get 1 unique from Shades of Mort'ton,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-piece-of-farmer-s-equipment_9f78d8039e,COLLECTION_LOG,MEDIUM,Get 1 piece of Farmer's equipment,Farmer's shirt,https://oldschool.runescape.wiki/w/Farmer%27s_shirt,,None,,
collection_log_medium_get-1-piece-of-farmer-s-equipment_9f78d8039e,COLLECTION_LOG,MEDIUM,Get 1 piece of Farmer's equipment,Farmer's shirt,https://oldschool.runescape.wiki/w/Farmer%27s_shirt,,None,,
collection_log_medium_get-the-seed-box_048b3dc77a,COLLECTION_LOG,MEDIUM,Get the Seed box,Seed box,https://oldschool.runescape.wiki/w/Seed_box,,None,,
collection_log_medium_get-1-naval-set_f391dd0017,COLLECTION_LOG,MEDIUM,Get 1 Naval set,Naval clothing,https://oldschool.runescape.wiki/w/Naval_clothing,,None,,
collection_log_medium_get-1-naval-set_f391dd0017,COLLECTION_LOG,MEDIUM,Get 1 Naval set,Naval clothing,https://oldschool.runescape.wiki/w/Naval_clothing,,None,,
collection_log_medium_get-the-cutthroat-flag_2da08f37d7,COLLECTION_LOG,MEDIUM,Get the Cutthroat flag,Cutthroat flag,https://oldschool.runescape.wiki/w/Cutthroat_flag,,None,,
collection_log_medium_get-the-guilded-smile-flag_846aaf7bad,COLLECTION_LOG,MEDIUM,Get the Guilded smile flag,Gilded smile flag,https://oldschool.runescape.wiki/w/Gilded_smile_flag,,None,,
collection_log_medium_get-the-pearl-fly-fishing-rod_48c0f99ad0,COLLECTION_LOG,MEDIUM,Get the Pearl fly fishing rod,Pearl fly fishing rod,https://oldschool.runescape.wiki/w/Pearl_fly_fishing_rod,,None,,
collection_log_medium_get-the-pearl-barbarian-rod_a32815b347,COLLECTION_LOG,MEDIUM,Get the Pearl barbarian rod,Pearl barbarian rod,https://oldschool.runescape.wiki/w/Pearl_barbarian_rod,,None,,
collection_log_medium_get-1-unique-champion-scroll_71770f3503,COLLECTION_LOG,MEDIUM,Get 1 unique Champion scroll,Zakl'n Gritch,https://oldschool.runescape.wiki/w/Zakl%27n_Gritch,,None,,
collection_log_medium_get-1-unique-champion-scroll_71770f3503,COLLECTION_LOG,MEDIUM,Get 1 unique Champion scroll,Zakl'n Gritch,https://oldschool.runescape.wiki/w/Zakl%27n_Gritch,,None,,
collection_log_medium_get-1-unique-elder-chaos-robe-piece_7876d29a3d,COLLECTION_LOG,MEDIUM,Get 1 unique Elder chaos robe piece,Blue moon armour,https://oldschool.runescape.wiki/w/Blue_moon_armour,,None,,
collection_log_medium_get-1-unique-elder-chaos-robe-piece_7876d29a3d,COLLECTION_LOG,MEDIUM,Get 1 unique Elder chaos robe piece,Blue moon armour,https://oldschool.runescape.wiki/w/Blue_moon_armour,,None,,
collection_log_medium_get-the-ogre-forester-headpiece_a320350253,COLLECTION_LOG,MEDIUM,Get the Ogre forester headpiece,Chompy bird hat (marksman),https://oldschool.runescape.wiki/w/Chompy_bird_hat_%28marksman%29,,None,,
collection_log_medium_get-a-dragon-defender_a71a3ada95,COLLECTION_LOG,MEDIUM,Get a Dragon defender,Dragon defender,https://oldschool.runescape.wiki/w/Dragon_defender,,None,,
collection_log_medium_get-2-unique-notes-from-fossil-island_26ec061c85,COLLECTION_LOG,MEDIUM,Get 2 unique notes from Fossil Island,Items,https://oldschool.runescape.wiki/w/Items,,None,,
collection_log_medium_get-2-unique-notes-from-fossil-island_26ec061c85,COLLECTION_LOG,MEDIUM,Get 2 unique notes from Fossil Island,Items,https://oldschool.runescape.wiki/w/Items,,None,,
collection_log_medium_get-2-unique-notes-from-fossil-island_26ec061c85,COLLECTION_LOG,MEDIUM,Get 2 unique notes from Fossil Island,Items,https://oldschool.runescape.wiki/w/Items,,None,,
collection_log_medium_get-the-coal-bag_69c6ceb160,COLLECTION_LOG,MEDIUM,Get the Coal bag,Coal bag,https://oldschool.runescape.wiki/w/Coal_bag,,None,,
collection_log_medium_get-the-gem-bag_1317657175,COLLECTION_LOG,MEDIUM,Get the Gem bag,Gem bag,https://oldschool.runescape.wiki/w/Gem_bag,,None,,
collection_log_medium_get-2-unique-ancient-pages_d64f201c8c,COLLECTION_LOG,MEDIUM,Get 2 unique Ancient pages,Ancient chest,https://oldschool.runescape.wiki/w/Ancient_chest,,None,,
collection_log_medium_get-2-unique-ancient-pages_d64f201c8c,COLLECTION_LOG,MEDIUM,Get 2 unique Ancient pages,Ancient chest,https://oldschool.runescape.wiki/w/Ancient_chest,,None,,
collection_log_medium_get-2-unique-ancient-pages_d64f201c8c,COLLECTION_LOG,MEDIUM,Get 2 unique Ancient pages,Ancient chest,https://oldschool.runescape.wiki/w/Ancient_chest,,None,,
collection_log_medium_get-2-unique-ancient-pages_d64f201c8c,COLLECTION_LOG,MEDIUM,Get 2 unique Ancient pages,Ancient chest,https://oldschool.runescape.wiki/w/Ancient_chest,,None,,
collection_log_medium_get-tier-5-shayzien-armour_10a56bbe86,COLLECTION_LOG,MEDIUM,Get tier 5 Shayzien armour,Shayzien armour (tier 5),https://oldschool.runescape.wiki/w/Shayzien_armour_%28tier_5%29,,None,,
collection_log_medium_get-a-basilisk-head_c932056fbd,COLLECTION_LOG,MEDIUM,Get a Basilisk head,Basilisk head,https://oldschool.runescape.wiki/w/Basilisk_head,,None,,
collection_log_medium_get-1-unique-from-gargoyles_dcacc845d1,COLLECTION_LOG,MEDIUM,Get 1 unique from Gargoyles,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-gargoyles_dcacc845d1,COLLECTION_LOG,MEDIUM,Get 1 unique from Gargoyles,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-kurasks_6ed19d67b9,COLLECTION_LOG,MEDIUM,Get 1 unique from Kurasks,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-kurasks_6ed19d67b9,COLLECTION_LOG,MEDIUM,Get 1 unique from Kurasks,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-a-granite-longsword_882c4ad299,COLLECTION_LOG,MEDIUM,Get a Granite longsword,Granite longsword,https://oldschool.runescape.wiki/w/Granite_longsword,,None,,
collection_log_medium_get-granite-legs_227de179e0,COLLECTION_LOG,MEDIUM,Get Granite legs,Granite legs,https://oldschool.runescape.wiki/w/Granite_legs,,None,,
collection_log_medium_get-the-next-tier-of-metal-boots_0f4e3b2405,COLLECTION_LOG,MEDIUM,Get the next tier of metal boots,Raging Echoes League,https://oldschool.runescape.wiki/w/Raging_Echoes_League,,None,,
collection_log_medium_get-the-next-tier-of-metal-boots_0f4e3b2405,COLLECTION_LOG,MEDIUM,Get the next tier of metal boots,Raging Echoes League,https://oldschool.runescape.wiki/w/Raging_Echoes_League,,None,,
collection_log_medium_get-a-mystic-robe-bottom-dark_53efbe893d,COLLECTION_LOG,MEDIUM,Get a Mystic robe bottom (dark),Mystic robe bottom (dark),https://oldschool.runescape.wiki/w/Mystic_robe_bottom_%28dark%29,,None,,
collection_log_medium_get-1-unique-tzhaar-drop_608cee52e0,COLLECTION_LOG,MEDIUM,Get 1 unique Tzhaar drop,Treasure Trails,https://oldschool.runescape.wiki/w/Treasure_Trails,,None,,
collection_log_medium_get-1-unique-tzhaar-drop_608cee52e0,COLLECTION_LOG,MEDIUM,Get 1 unique Tzhaar drop,Treasure Trails,https://oldschool.runescape.wiki/w/Treasure_Trails,,None,,
collection_log_medium_get-1-unique-tzhaar-drop_608cee52e0,COLLECTION_LOG,MEDIUM,Get 1 unique Tzhaar drop,Treasure Trails,https://oldschool.runescape.wiki/w/Treasure_Trails,,None,,
collection_log_medium_get-1-unique-tzhaar-drop_608cee52e0,COLLECTION_LOG,MEDIUM,Get 1 unique Tzhaar drop,Treasure Trails,https://oldschool.runescape.wiki/w/Treasure_Trails,,None,,
collection_log_medium_get-a-big-shark_86ddaa6b15,COLLECTION_LOG,MEDIUM,Get a Big shark,Big shark,https://oldschool.runescape.wiki/w/Big_shark,,None,,
collection_log_medium_get-a-curved-bone_feb586109a,COLLECTION_LOG,MEDIUM,Get a Curved bone,Curved bone,https://oldschool.runescape.wiki/w/Curved_bone,,None,,
collection_log_medium_get-a-shaman-mask_8191180787,COLLECTION_LOG,MEDIUM,Get a Shaman mask,Shaman mask,https://oldschool.runescape.wiki/w/Shaman_mask,,None,,
collection_log_medium_get-superior-mining-gloves_85c33d663a,COLLECTION_LOG,MEDIUM,Get Superior mining gloves,Superior mining gloves,https://oldschool.runescape.wiki/w/Superior_mining_gloves,,None,,
collection_log_medium_get-a-bracelet-of-ethereum-or-rev-cave-t_211e4942d8,COLLECTION_LOG,MEDIUM,Get a Bracelet of ethereum or Rev cave teleport,Revenant Caves,https://oldschool.runescape.wiki/w/Revenant_Caves,,None,,
collection_log_medium_get-a-bracelet-of-ethereum-or-rev-cave-t_211e4942d8,COLLECTION_LOG,MEDIUM,Get a Bracelet of ethereum or Rev cave teleport,Revenant Caves,https://oldschool.runescape.wiki/w/Revenant_Caves,,None,,
collection_log_medium_complete-the-ardougne-medium-diary_97ef955794,COLLECTION_LOG,MEDIUM,Complete the Ardougne Medium Diary,One Small Favour/Quick guide,https://oldschool.runescape.wiki/w/One_Small_Favour/Quick_guide,,None,,
collection_log_medium_complete-the-desert-medium-diary_3d0755844f,COLLECTION_LOG,MEDIUM,Complete the Desert Medium Diary,Achievement Diary,https://oldschool.runescape.wiki/w/Achievement_Diary,,None,,
collection_log_medium_complete-the-falador-medium-diary_d0892486e9,COLLECTION_LOG,MEDIUM,Complete the Falador Medium Diary,South Falador Farm,https://oldschool.runescape.wiki/w/South_Falador_Farm,,None,,
collection_log_medium_complete-the-fremennik-medium-diary_baa069607d,COLLECTION_LOG,MEDIUM,Complete the Fremennik Medium Diary,Etceteria,https://oldschool.runescape.wiki/w/Etceteria,,None,,
collection_log_medium_complete-the-kandarin-medium-diary_ddc97a3088,COLLECTION_LOG,MEDIUM,Complete the Kandarin Medium Diary,Raging Echoes League/Areas/Kandarin,https://oldschool.runescape.wiki/w/Raging_Echoes_League/Areas/Kandarin,,None,,
collection_log_medium_complete-the-karamja-medium-diary_ce28b2ca2f,COLLECTION_LOG,MEDIUM,Complete the Karamja Medium Diary,My Arm's Big Adventure/Quick guide,https://oldschool.runescape.wiki/w/My_Arm%27s_Big_Adventure/Quick_guide,,None,,
collection_log_medium_complete-the-kourend-kebos-medium-diary_12aa650f08,COLLECTION_LOG,MEDIUM,Complete the Kourend&Kebos Medium Diary,Achievement Diary,https://oldschool.runescape.wiki/w/Achievement_Diary,,None,,
collection_log_medium_complete-the-lumbridge-draynor-medium-di_f456f51ce1,COLLECTION_LOG,MEDIUM,Complete the Lumbridge&Draynor Medium Diary,Woodcutting/Level up table,https://oldschool.runescape.wiki/w/Woodcutting/Level_up_table,,None,,
collection_log_medium_complete-the-morytania-medium-diary_5529df962b,COLLECTION_LOG,MEDIUM,Complete the Morytania Medium Diary,Ghostspeak amulet,https://oldschool.runescape.wiki/w/Ghostspeak_amulet,,None,,
collection_log_medium_complete-the-varrock-medium-diary_2aa8e739db,COLLECTION_LOG,MEDIUM,Complete the Varrock Medium Diary,Grand Exchange,https://oldschool.runescape.wiki/w/Grand_Exchange,,None,,
collection_log_medium_complete-the-western-provinces-medium-di_7a181ffa15,COLLECTION_LOG,MEDIUM,Complete the Western Provinces Medium Diary,Western Provinces Diary,https://oldschool.runescape.wiki/w/Western_Provinces_Diary,,None,,
collection_log_medium_complete-the-wilderness-medium-diary_495139546b,COLLECTION_LOG,MEDIUM,Complete the Wilderness Medium Diary,Zombie pirate,https://oldschool.runescape.wiki/w/Zombie_pirate,,None,,
collection_log_medium_get-a-mask-of-ranul_294baf1d6f,COLLECTION_LOG,MEDIUM,Get a Mask of Ranul,Mask of ranul,https://oldschool.runescape.wiki/w/Mask_of_ranul,,None,,
collection_log_medium_get-a-giant-egg-sac-full_13f319b986,COLLECTION_LOG,MEDIUM,Get a Giant egg sac(full),Giant egg sac,https://oldschool.runescape.wiki/w/Giant_egg_sac,,None,,
collection_log_medium_get-a-herb-sack_2a12f4c96b,COLLECTION_LOG,MEDIUM,Get a Herb sack,Herb sack,https://oldschool.runescape.wiki/w/Herb_sack,,None,,
collection_log_medium_get-a-plank-sack_e008907d1d,COLLECTION_LOG,MEDIUM,Get a Plank sack,Plank sack,https://oldschool.runescape.wiki/w/Plank_sack,,None,,
collection_log_medium_get-1-piece-of-carpenter-equipment_2ab2453ce8,COLLECTION_LOG,MEDIUM,Get 1 piece of Carpenter equipment,Pieces of eight,https://oldschool.runescape.wiki/w/Pieces_of_eight,,None,,
collection_log_medium_get-1-piece-of-carpenter-equipment_2ab2453ce8,COLLECTION_LOG,MEDIUM,Get 1 piece of Carpenter equipment,Pieces of eight,https://oldschool.runescape.wiki/w/Pieces_of_eight,,None,,
collection_log_medium_get-an-ectoplasmator_0ea25a2d5b,COLLECTION_LOG,MEDIUM,Get an Ectoplasmator,Ectoplasmator,https://oldschool.runescape.wiki/w/Ectoplasmator,,None,,
collection_log_medium_get-a-penance-skirt_27cbaef1c9,COLLECTION_LOG,MEDIUM,Get a Penance skirt,Penance skirt,https://oldschool.runescape.wiki/w/Penance_skirt,,None,,
collection_log_medium_get-a-ward-upgrade-kit_0ada2bd0e8,COLLECTION_LOG,MEDIUM,Get a Ward upgrade kit,Ward upgrade kit,https://oldschool.runescape.wiki/w/Ward_upgrade_kit,,None,,
collection_log_medium_get-a-granite-clamp_48864dba1c,COLLECTION_LOG,MEDIUM,Get a Granite clamp,Granite clamp,https://oldschool.runescape.wiki/w/Granite_clamp,,None,,
collection_log_medium_get-a-volcanic-whip-mix_532efdedf0,COLLECTION_LOG,MEDIUM,Get a Volcanic whip mix,Volcanic whip mix,https://oldschool.runescape.wiki/w/Volcanic_whip_mix,,None,,
collection_log_medium_get-a-frozen-whip-mix_9ceae33790,COLLECTION_LOG,MEDIUM,Get a Frozen whip mix,Frozen whip mix,https://oldschool.runescape.wiki/w/Frozen_whip_mix,,None,,
collection_log_medium_get-a-steam-staff-upgrade-kit_f01a35ad58,COLLECTION_LOG,MEDIUM,Get a Steam staff upgrade kit,Steam staff upgrade kit,https://oldschool.runescape.wiki/w/Steam_staff_upgrade_kit,,None,,
collection_log_medium_get-a-lava-staff-upgrade-kit_03e747f497,COLLECTION_LOG,MEDIUM,Get a Lava staff upgrade kit,Lava staff upgrade kit,https://oldschool.runescape.wiki/w/Lava_staff_upgrade_kit,,None,,
collection_log_medium_get-a-dragon-pickaxe-upgrade-kit_87d626ff34,COLLECTION_LOG,MEDIUM,Get a Dragon pickaxe upgrade kit,Dragon pickaxe upgrade kit,https://oldschool.runescape.wiki/w/Dragon_pickaxe_upgrade_kit,,None,,
collection_log_medium_get-an-ornate-maul-handle_c972209011,COLLECTION_LOG,MEDIUM,Get an Ornate maul handle,Ornate maul handle,https://oldschool.runescape.wiki/w/Ornate_maul_handle,,None,,
collection_log_medium_get-a-celestial-ring_abf7430914,COLLECTION_LOG,MEDIUM,Get a Celestial ring,Celestial ring,https://oldschool.runescape.wiki/w/Celestial_ring,,None,,
collection_log_medium_get-a-star-fragment_b4478383b8,COLLECTION_LOG,MEDIUM,Get a Star fragment,Star fragment,https://oldschool.runescape.wiki/w/Star_fragment,,None,,
collection_log_medium_get-1-unique-from-tempoross_24adbacf14,COLLECTION_LOG,MEDIUM,Get 1 unique from Tempoross,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-tempoross_24adbacf14,COLLECTION_LOG,MEDIUM,Get 1 unique from Tempoross,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-tempoross_24adbacf14,COLLECTION_LOG,MEDIUM,Get 1 unique from Tempoross,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-the-merfolk-trident_6695d96bdb,COLLECTION_LOG,MEDIUM,Get the Merfolk trident,Merfolk trident,https://oldschool.runescape.wiki/w/Merfolk_trident,,None,,
collection_log_medium_get-1-unique-from-tempoross_24adbacf14,COLLECTION_LOG,MEDIUM,Get 1 unique from Tempoross,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-tempoross_24adbacf14,COLLECTION_LOG,MEDIUM,Get 1 unique from Tempoross,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-guardians-of-the-rift_580e0da2cc,COLLECTION_LOG,MEDIUM,Get 1 unique from Guardians of the Rift,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-guardians-of-the-rift_580e0da2cc,COLLECTION_LOG,MEDIUM,Get 1 unique from Guardians of the Rift,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-guardians-of-the-rift_580e0da2cc,COLLECTION_LOG,MEDIUM,Get 1 unique from Guardians of the Rift,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-guardians-of-the-rift_580e0da2cc,COLLECTION_LOG,MEDIUM,Get 1 unique from Guardians of the Rift,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-giants-foundry_dc081343c3,COLLECTION_LOG,MEDIUM,Get 1 unique from Giants' Foundry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-giants-foundry_dc081343c3,COLLECTION_LOG,MEDIUM,Get 1 unique from Giants' Foundry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-giants-foundry_dc081343c3,COLLECTION_LOG,MEDIUM,Get 1 unique from Giants' Foundry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-giants-foundry_dc081343c3,COLLECTION_LOG,MEDIUM,Get 1 unique from Giants' Foundry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-forestry_4c9dd1a7a1,COLLECTION_LOG,MEDIUM,Get 1 unique from Forestry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-forestry_4c9dd1a7a1,COLLECTION_LOG,MEDIUM,Get 1 unique from Forestry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-forestry_4c9dd1a7a1,COLLECTION_LOG,MEDIUM,Get 1 unique from Forestry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-forestry_4c9dd1a7a1,COLLECTION_LOG,MEDIUM,Get 1 unique from Forestry,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-a-scurrius-spine_f6380884ab,COLLECTION_LOG,MEDIUM,Get a Scurrius' spine,Scurrius' spine,https://oldschool.runescape.wiki/w/Scurrius%27_spine,,None,,
collection_log_medium_get-1-unique-from-armoured-zombies_a6de5fb6b2,COLLECTION_LOG,MEDIUM,Get 1 Unique from Armoured zombies,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-armoured-zombies_a6de5fb6b2,COLLECTION_LOG,MEDIUM,Get 1 Unique from Armoured zombies,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-the-hunter-guild_a2c8f64671,COLLECTION_LOG,MEDIUM,Get 1 unique from the Hunter Guild,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-moons-of-peril_5facbd2669,COLLECTION_LOG,MEDIUM,Get 1 unique from Moons of Peril,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-moons-of-peril_5facbd2669,COLLECTION_LOG,MEDIUM,Get 1 unique from Moons of Peril,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-moons-of-peril_5facbd2669,COLLECTION_LOG,MEDIUM,Get 1 unique from Moons of Peril,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-moons-of-peril_5facbd2669,COLLECTION_LOG,MEDIUM,Get 1 unique from Moons of Peril,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-a-calcified-acorn_76f5ad8ddb,COLLECTION_LOG,MEDIUM,Get a Calcified acorn,Calcified acorn,https://oldschool.runescape.wiki/w/Calcified_acorn,,None,,
collection_log_medium_get-1-alchemist-outift-piece_db51f1ed47,COLLECTION_LOG,MEDIUM,Get 1 Alchemist outift piece,Guild hunter outfit,https://oldschool.runescape.wiki/w/Guild_hunter_outfit,,None,,
collection_log_medium_get-1-alchemist-outift-piece_db51f1ed47,COLLECTION_LOG,MEDIUM,Get 1 Alchemist outift piece,Guild hunter outfit,https://oldschool.runescape.wiki/w/Guild_hunter_outfit,,None,,
collection_log_medium_get-1-alchemist-outift-piece_db51f1ed47,COLLECTION_LOG,MEDIUM,Get 1 Alchemist outift piece,Guild hunter outfit,https://oldschool.runescape.wiki/w/Guild_hunter_outfit,,None,,
collection_log_medium_get-1-unique-from-amoxliatl_14ebb1c62e,COLLECTION_LOG,MEDIUM,Get 1 unique from Amoxliatl,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-amoxliatl_14ebb1c62e,COLLECTION_LOG,MEDIUM,Get 1 unique from Amoxliatl,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-amoxliatl_14ebb1c62e,COLLECTION_LOG,MEDIUM,Get 1 unique from Amoxliatl,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-royal-titans_d566fea644,COLLECTION_LOG,MEDIUM,Get 1 unique from Royal Titans,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-royal-titans_d566fea644,COLLECTION_LOG,MEDIUM,Get 1 unique from Royal Titans,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-royal-titans_d566fea644,COLLECTION_LOG,MEDIUM,Get 1 unique from Royal Titans,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-royal-titans_d566fea644,COLLECTION_LOG,MEDIUM,Get 1 unique from Royal Titans,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-a-void-knight-mace_a01a45debd,COLLECTION_LOG,MEDIUM,Get a Void Knight mace,Void knight mace,https://oldschool.runescape.wiki/w/Void_knight_mace,,None,,
collection_log_medium_get-1-unique-from-the-hunter-guild_a2c8f64671,COLLECTION_LOG,MEDIUM,Get 1 unique from the Hunter Guild,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-a-steel-ring_b704eb1ef2,COLLECTION_LOG,MEDIUM,Get a Steel Ring,Steel ring,https://oldschool.runescape.wiki/w/Steel_ring,,None,,
collection_log_medium_get-a-huasca-seed_b9d67e7759,COLLECTION_LOG,MEDIUM,Get a Huasca seed,Huasca seed,https://oldschool.runescape.wiki/w/Huasca_seed,,None,,
collection_log_medium_1-graceful-recolor_b02292e62c,COLLECTION_LOG,MEDIUM,1 Graceful Recolor,Graceful outfit,https://oldschool.runescape.wiki/w/Graceful_outfit,,None,,
collection_log_medium_get-1-unique-from-vale-totems_a4a30203b8,COLLECTION_LOG,MEDIUM,Get 1 unique from Vale Totems,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-vale-totems_a4a30203b8,COLLECTION_LOG,MEDIUM,Get 1 unique from Vale Totems,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-custodian-stalkers_194ed55d39,COLLECTION_LOG,MEDIUM,Get 1 unique from Custodian stalkers,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-custodian-stalkers_194ed55d39,COLLECTION_LOG,MEDIUM,Get 1 unique from Custodian stalkers,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-1-unique-from-custodian-stalkers_194ed55d39,COLLECTION_LOG,MEDIUM,Get 1 unique from Custodian stalkers,Drops,https://oldschool.runescape.wiki/w/Drops,,None,,
collection_log_medium_get-the-earthbound-tecpatl_7b9c46070a,COLLECTION_LOG,MEDIUM,Get the Earthbound tecpatl,Earthbound tecpatl,https://oldschool.runescape.wiki/w/Earthbound_tecpatl,,None,,
collection_log_medium_get-belle-s-folly-tarnished_03d8ce430e,COLLECTION_LOG,MEDIUM,Get Belle's folly (tarnished),Belle's folly (tarnished),https://oldschool.runescape.wiki/w/Belle%27s_folly_%28tarnished%29,,None,,
collection_log_medium_get-a-horn-of-plenty_bd3a817505,COLLECTION_LOG,MEDIUM,Get a Horn of plenty,Horn of plenty,https://oldschool.runescape.wiki/w/Horn_of_plenty,,None,,
collection_log_medium_get-the-next-reward-from-the-jubbly-jive_b6ae91d7aa,COLLECTION_LOG,MEDIUM,Get the next reward from The Jubbly Jive,Nicholas,https://oldschool.runescape.wiki/w/Nicholas,,None,,
collection_log_medium_get-the-next-reward-from-the-jubbly-jive_b6ae91d7aa,COLLECTION_LOG,MEDIUM,Get the next reward from The Jubbly Jive,Nicholas,https://oldschool.runescape.wiki/w/Nicholas,,None,,
collection_log_medium_get-the-next-reward-from-the-jubbly-jive_b6ae91d7aa,COLLECTION_LOG,MEDIUM,Get the next reward from The Jubbly Jive,Nicholas,https://oldschool.runescape.wiki/w/Nicholas,,None,,
collection_log_medium_get-the-zamorakian-paint_ae87c8c272,COLLECTION_LOG,MEDIUM,Get the Zamorakian paint,Zamorakian paint,https://oldschool.runescape.wiki/w/Zamorakian_paint,,None,,
collection_log_medium_get-the-saradominist-paint_64ee41b68d,COLLECTION_LOG,MEDIUM,Get the Saradominist paint,Saradominist paint,https://oldschool.runescape.wiki/w/Saradominist_paint,,None,,
collection_log_medium_get-the-sandy-paint_674a333b90,COLLECTION_LOG,MEDIUM,Get the Sandy paint,Sandy paint,https://oldschool.runescape.wiki/w/Sandy_paint,,None,,
collection_log_medium_get-the-gale-catcher-schematic_2d7966f03a,COLLECTION_LOG,MEDIUM,Get the Gale catcher schematic,Gale catcher schematic,https://oldschool.runescape.wiki/w/Gale_catcher_schematic,,None,,
collection_log_medium_get-the-rosewoood-cargo-hold-schematic_c6797578df,COLLECTION_LOG,MEDIUM,Get the Rosewoood cargo hold schematic,Rosewood cargo hold,https://oldschool.runescape.wiki/w/Rosewood_cargo_hold,,None,,
